seed_mof_name,seed_mof_string,seed_edge_selfies,seed_target,dreamed_mof_string,dreamed_edge_selfies,dreamed_edge_smiles,dreamed_target,dreamed_mof_name,linker_hash
pcu_N680_edge57366,[FrH0][C][Branch][C][C][C][Branch][:0methyl_amine][Ring1][Ring1][=Branch][pop][pop][Branch][:1imidazole][pop][FrH0][pop][:1imidazole][.][Fr][N][C][N][Branch1][Branch1][N][=C][Ring1][Branch1][Cd][Branch1][O][N][C][N][Branch1][C][Fr][C][=N][Ring1][=Branch1][Branch1][O][N][C][N][Branch1][C][Fr][C][=N][Ring1][=Branch1][Branch1][O][N][C][N][Branch1][C][Fr][C][=N][Ring1][=Branch1][Branch1][O][N][C][N][Branch1][C][Fr][C][=N][Ring1][=Branch1][N][C][N][Branch1][C][Fr][C][=N][Ring1][=Branch1][&&][pcu],[FrH0][C][Branch][C][C][C][Branch][:0methyl_amine][Ring1][Ring1][=Branch][pop][pop][Branch][:1imidazole][pop][FrH0][pop][:1imidazole],2227.31,[:0propyl][C][:0pyridine][Ring1][C][pop][Ring1][:4benzenealcohol][:1alkyne][Ring1][N][:=0methyl_amine][Ring1][N][Ring1][:1pyrimidine][Branch][:0methyl_amine][Ring1][P][FrH0][pop][pop][Ring2][:4benzenealcohol][Ring2][C][FrH0][pop][pop][pop][pop][:0propyl][pop][Ring1][:4benzenediol][#Branch][:2benzenediol][:2imidazole][.][Fr][N][C][N][Branch1][Branch1][N][=C][Ring1][Branch1][Cd][Branch1][O][N][C][N][Branch1][C][Fr][C][=N][Ring1][=Branch1][Branch1][O][N][C][N][Branch1][C][Fr][C][=N][Ring1][=Branch1][Branch1][O][N][C][N][Branch1][C][Fr][C][=N][Ring1][=Branch1][Branch1][O][N][C][N][Branch1][C][Fr][C][=N][Ring1][=Branch1][N][C][N][Branch1][C][Fr][C][=N][Ring1][=Branch1][&&][pcu],[:0propyl][C][:0pyridine][Ring1][C][pop][Ring1][:4benzenealcohol][:1alkyne][Ring1][N][:=0methyl_amine][Ring1][N][Ring1][:1pyrimidine][Branch][:0methyl_amine][Ring1][P][FrH0][pop][pop][Ring2][:4benzenealcohol][Ring2][C][FrH0][pop][pop][pop][pop][:0propyl][pop][Ring1][:4benzenediol][#Branch][:2benzenediol][:2imidazole],CCCc1nc(-c2c(O)cc(O)cc2-c2ccc(O)cc2O)c2oc3cc(-c4nc(NCP[Fr])ncc4-c4cccc(C[Fr])c4O)ccc3c2c1C,5276.68,pcu_N680_01cb1bad,01cb1bad
dia-f_N346_edge73081,[O][O][C][C][=Branch][=C][C][Branch][C][Branch][N][Branch][O][O][pop][Ring1][=Branch][pop][O][O][pop][Branch][O][O][pop][FrH0][pop][FrH0][.][Fr][C][O][Cd][Branch1][Ring2][O][Ring1][Ring2][O][C][Branch1][C][Fr][O][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][O][C][Branch1][C][Fr][O][Ring1][#C][&&][dia-f],[O][O][C][C][=Branch][=C][C][Branch][C][Branch][N][Branch][O][O][pop][Ring1][=Branch][pop][O][O][pop][Branch][O][O][pop][FrH0][pop][FrH0],3874.63,[O][O][C][C][Branch][FrH0][pop][=C][:1alkyne][Ring1][FrH0][pop][.][Fr][C][O][Cd][Branch1][Ring2][O][Ring1][Ring2][O][C][Branch1][C][Fr][O][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][O][C][Branch1][C][Fr][O][Ring1][#C][&&][dia-f],[O][O][C][C][Branch][FrH0][pop][=C][:1alkyne][Ring1][FrH0][pop],OOCC([Fr])=CC#C[Fr],4393.18,dia-f_N346_14e6df6a,14e6df6a
rob_N47_edge138297,[P][O][C][Branch][C][Branch][O][FrH0][pop][Branch][S][pop][P][pop][C][Branch][C][C][Branch][C][FrH0][pop][P][pop][P][.][O][=C][Branch1][C][Fr][O][Ni][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][O][C][Branch1][C][Fr][=O][&&][rob],[P][O][C][Branch][C][Branch][O][FrH0][pop][Branch][S][pop][P][pop][C][Branch][C][C][Branch][C][FrH0][pop][P][pop][P],3593.24,[:0methyl][C][N][Branch][:1methyl_amine][Ring1][FrH0][pop][pop][:3imidazole][Ring1][:1sulfonic_acid][Ring1][FrH0][pop][pop][pop][.][O][=C][Branch1][C][Fr][O][Ni][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][O][C][Branch1][C][Fr][=O][&&][rob],[:0methyl][C][N][Branch][:1methyl_amine][Ring1][FrH0][pop][pop][:3imidazole][Ring1][:1sulfonic_acid][Ring1][FrH0][pop][pop][pop],CCN(CN[Fr])c1c[nH]c(S(=O)O[Fr])n1,4405.07,rob_N47_9868788b,9868788b
gme_N343_edge130400,[FrH0][C][=S][Branch][C][C][Branch][N][Branch][:0benzene][pop][Ring1][Branch][pop][FrH0][pop][:0benzene][.][Fr][C][O][Co][O][C][Branch1][C][Fr][O][Co][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][O][C][Branch1][C][Fr][O][Co][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch1][O][Ring2][Ring1][#Branch2][&&][gme],[FrH0][C][=S][Branch][C][C][Branch][N][Branch][:0benzene][pop][Ring1][Branch][pop][FrH0][pop][:0benzene],2736.3,[FrH0][C][=S][:1benzenediol][:0benzene][:0methyl][C][C][:0pyridine][:4benzenealcohol][:0methyl][:4benzenealcohol][:0pyridine][:3pyrimidine][pop][:#1methyl_amine][:#1methyl_amine][:0methyl][:1sulfonic_acid][#Branch][#Branch][FrH0][:0benzenediol][#Branch][:3pyridine][:0methyl][:=0methyl_amine][:=0methyl_amine][:2benzenediol][#Branch][#Branch][:2pyridine][:0benzenediol][:3imidazole][:3imidazole][:0methyl_amine][C][P][:5benzenediol][.][Fr][C][O][Co][O][C][Branch1][C][Fr][O][Co][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][O][C][Branch1][C][Fr][O][Co][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch1][O][Ring2][Ring1][#Branch2][&&][gme],[FrH0][C][=S][:1benzenediol][:0benzene][:0methyl][C][C][:0pyridine][:4benzenealcohol][:0methyl][:4benzenealcohol][:0pyridine][:3pyrimidine][pop][:#1methyl_amine][:#1methyl_amine][:0methyl][:1sulfonic_acid][#Branch][#Branch][FrH0][:0benzenediol][#Branch][:3pyridine][:0methyl][:=0methyl_amine][:=0methyl_amine][:2benzenediol][#Branch][#Branch][:2pyridine][:0benzenediol][:3imidazole][:3imidazole][:0methyl_amine][C][P][:5benzenediol],CCc1nc(-c2c(CC)c(O[SH]=C[Fr])cc(O)c2-c2ccncc2-c2c[nH]c(NCPOc3cccc(O)c3)n2)c(CC)c(-c2ccncn2)c1CNS(=O)O[Fr],5333.617483,gme_N343_84f34664,84f34664
lvt_N147_edge165266,[O][C][Branch][:0benzene][Branch][C][=C][FrH0][pop][pop][C][FrH0][.][Fr][C][O][Ho][Branch2][Ring2][Ring2][O][C][Branch1][C][Fr][O][Ho][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=N][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][O][Ring2][Ring1][=Branch2][&&][lvt],[O][C][Branch][:0benzene][Branch][C][=C][FrH0][pop][pop][C][FrH0],4029.04,[FrH0][C][:1benzenediol][=N][:0nitrile][:0methyl_amine][C][=C][FrH0][:0pyridine][Ring1][:4pyridine][Ring1][Ring2][pop][=C][:1alkyne][:=0methyl_amine][:3pyridine][pop][pop][:1benzenediol][#Branch][:1sulfonic_acid][:1pyrimidine][#Branch][Ring1][Ring1][Ring1][.][Fr][C][O][Ho][Branch2][Ring2][Ring2][O][C][Branch1][C][Fr][O][Ho][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=N][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][O][Ring2][Ring1][=Branch2][&&][lvt],[FrH0][C][:1benzenediol][=N][:0nitrile][:0methyl_amine][C][=C][FrH0][:0pyridine][Ring1][:4pyridine][Ring1][Ring2][pop][=C][:1alkyne][:=0methyl_amine][:3pyridine][pop][pop][:1benzenediol][#Branch][:1sulfonic_acid][:1pyrimidine][#Branch][Ring1][Ring1][Ring1],N#Cc1c(C#Cc2cccnc2)c(OC[Fr])cc(O)c1C[Fr],4388.48,lvt_N147_2eaf32c2,2eaf32c2
pcu_N337_edge192058,[FrH0][C][=C][C][Branch][C][=Branch][=C][C][=C][Branch][FrH0][pop][Ring1][Branch][pop][O][Ring1][N][pop][P][Branch][C][pop][C][.][O][=C][Branch1][C][Fr][O][Lu][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][O][Lu][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch2][O][C][Branch1][C][Fr][=O][&&][pcu],[FrH0][C][=C][C][Branch][C][=Branch][=C][C][=C][Branch][FrH0][pop][Ring1][Branch][pop][O][Ring1][N][pop][P][Branch][C][pop][C],1940.35,[O][=C][Branch][:1alkyne][Ring1][FrH0][pop][pop][:0benzenediol][Ring1][FrH0][pop][Ring1][:1benzenediol][pop][.][O][=C][Branch1][C][Fr][O][Lu][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][O][Lu][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch2][O][C][Branch1][C][Fr][=O][&&][pcu],[O][=C][Branch][:1alkyne][Ring1][FrH0][pop][pop][:0benzenediol][Ring1][FrH0][pop][Ring1][:1benzenediol][pop],O=C(C#C[Fr])c1c(O)ccc(Oc2cccc(O)c2)c1O[Fr],1945.7,pcu_N337_04100ece,04100ece
hex_N35_edge133989,[FrH0][C][=C][C][C][Branch][:0methyl_amine][Ring1][C][Branch][C][Branch][C][FrH0][pop][Branch][C][pop][C][pop][O][pop][pop][C][.][Fr][C][O][Co][O][C][Branch1][C][Fr][O][Co][Branch2][Branch1][Ring2][O][C][Branch1][C][Fr][O][Co][Branch2][Ring1][P][O][C][Branch1][C][Fr][O][Co][Branch1][Branch1][O][Ring2][Ring1][Ring1][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][Branch1][O][C][Branch1][C][Fr][O][Ring1][#C][O][C][Branch1][C][Fr][O][Ring2][Ring1][Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][P][&&][hex],[FrH0][C][=C][C][C][Branch][:0methyl_amine][Ring1][C][Branch][C][Branch][C][FrH0][pop][Branch][C][pop][C][pop][O][pop][pop][C],2176.71,[:0nitrile][C][:4benzenealcohol][Ring1][C][SH2][:1alkyne][Ring1][C][FrH0][pop][pop][Ring2][:0pyrimidine][:=1methyl_amine][P][FrH0][pop][pop][:5benzenediol][:3imidazole][Ring1][:3pyrimidine][:2pyridine][pop][pop][:5benzenediol][:5benzenediol][:3pyrimidine][.][Fr][C][O][Co][O][C][Branch1][C][Fr][O][Co][Branch2][Branch1][Ring2][O][C][Branch1][C][Fr][O][Co][Branch2][Ring1][P][O][C][Branch1][C][Fr][O][Co][Branch1][Branch1][O][Ring2][Ring1][Ring1][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][Branch1][O][C][Branch1][C][Fr][O][Ring1][#C][O][C][Branch1][C][Fr][O][Ring2][Ring1][Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][P][&&][hex],[:0nitrile][C][:4benzenealcohol][Ring1][C][SH2][:1alkyne][Ring1][C][FrH0][pop][pop][Ring2][:0pyrimidine][:=1methyl_amine][P][FrH0][pop][pop][:5benzenediol][:3imidazole][Ring1][:3pyrimidine][:2pyridine][pop][pop][:5benzenediol][:5benzenediol][:3pyrimidine],N#Cc1cc(-c2cn(Oc3cccc(O)c3)c(-c3ccncn3)n2)c(-c2nccc(P[Fr])n2)cc1OC[SH2]C#CC[Fr],2971.79,hex_N35_75911a8a,75911a8a
reo_N35_edge94094,[O][N][C][Branch][O][C][Branch][C][Branch][C][Branch][C][Branch][C][O][FrH0][pop][O][pop][O][pop][O][pop][O][pop][Branch][O][FrH0][pop][O][.][Fr][C][O][Co][O][C][Branch1][C][Fr][O][Co][Branch2][Branch1][Ring2][O][C][Branch1][C][Fr][O][Co][Branch2][Ring1][P][O][C][Branch1][C][Fr][O][Co][Branch1][Branch1][O][Ring2][Ring1][Ring1][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][Branch1][O][C][Branch1][C][Fr][O][Ring1][#C][O][C][Branch1][C][Fr][O][Ring2][Ring1][Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][P][&&][reo],[O][N][C][Branch][O][C][Branch][C][Branch][C][Branch][C][Branch][C][O][FrH0][pop][O][pop][O][pop][O][pop][O][pop][Branch][O][FrH0][pop][O],3285.26,[:0methyl_amine][Ring1][:3benzenediol][#Branch][:0pyridine][Ring1][:3imidazole][:0imidazole][:0amide][Ring1][FrH0][pop][pop][:2benzenediol][:0pyrimidine][Ring1][:2imidazole][pop][pop][pop][:1alkyne][:2imidazole][:1sulfonic_acid][=Ring2][:5benzenediol][#Branch][:2benzenealcohol][:3pyrimidine][:4pyridine][:5benzenediol][:1benzenealcohol][:1benzenealcohol][:1benzenediol][:4pyridine][:0pyrimidine][FrH0][:5benzenediol][:1alkyne][:3imidazole][.][Fr][C][O][Co][O][C][Branch1][C][Fr][O][Co][Branch2][Branch1][Ring2][O][C][Branch1][C][Fr][O][Co][Branch2][Ring1][P][O][C][Branch1][C][Fr][O][Co][Branch1][Branch1][O][Ring2][Ring1][Ring1][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][Branch1][O][C][Branch1][C][Fr][O][Ring1][#C][O][C][Branch1][C][Fr][O][Ring2][Ring1][Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][P][&&][reo],[:0methyl_amine][Ring1][:3benzenediol][#Branch][:0pyridine][Ring1][:3imidazole][:0imidazole][:0amide][Ring1][FrH0][pop][pop][:2benzenediol][:0pyrimidine][Ring1][:2imidazole][pop][pop][pop][:1alkyne][:2imidazole][:1sulfonic_acid][=Ring2][:5benzenediol][#Branch][:2benzenealcohol][:3pyrimidine][:4pyridine][:5benzenediol][:1benzenealcohol][:1benzenealcohol][:1benzenediol][:4pyridine][:0pyrimidine][FrH0][:5benzenediol][:1alkyne][:3imidazole],C#Cc1ccc(-c2ccc(O)cc2-c2c(O)cccc2Oc2nccc(-c3nc4c([nH]3)c3ccnc(-c5c(O)cc(O)cc5CN)c3c3cn(c(NC(=O)[Fr])n3)c3nccc(n3)c3cncn34)n2)nc1[Fr],3462.49883,reo_N35_4dcc8bd8,4dcc8bd8
sxb_N35_edge95543,[FrH0][O][C][Branch][O][C][=C][C][C][C][Branch][S][C][pop][FrH0][pop][S][S][C][.][Fr][C][O][Co][O][C][Branch1][C][Fr][O][Co][Branch2][Branch1][Ring2][O][C][Branch1][C][Fr][O][Co][Branch2][Ring1][P][O][C][Branch1][C][Fr][O][Co][Branch1][Branch1][O][Ring2][Ring1][Ring1][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][Branch1][O][C][Branch1][C][Fr][O][Ring1][#C][O][C][Branch1][C][Fr][O][Ring2][Ring1][Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][P][&&][sxb],[FrH0][O][C][Branch][O][C][=C][C][C][C][Branch][S][C][pop][FrH0][pop][S][S][C],2543.5,[:0methyl][C][N][=C][Branch][FrH0][pop][:1alkyne][Ring1][:0pyrimidine][Ring1][FrH0][pop][pop][pop][.][Fr][C][O][Co][O][C][Branch1][C][Fr][O][Co][Branch2][Branch1][Ring2][O][C][Branch1][C][Fr][O][Co][Branch2][Ring1][P][O][C][Branch1][C][Fr][O][Co][Branch1][Branch1][O][Ring2][Ring1][Ring1][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][Branch1][O][C][Branch1][C][Fr][O][Ring1][#C][O][C][Branch1][C][Fr][O][Ring2][Ring1][Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][P][&&][sxb],[:0methyl][C][N][=C][Branch][FrH0][pop][:1alkyne][Ring1][:0pyrimidine][Ring1][FrH0][pop][pop][pop],CCN=C([Fr])C#Cc1nccc([Fr])n1,3273.4,sxb_N35_333c8971,333c8971
hex_N381_edge70483,[O][O][C][=C][Branch][C][N][Branch][C][Branch][C][Branch][O][O][pop][Ring1][=Branch][pop][O][O][pop][FrH0][pop][FrH0][.][O][=C][Branch1][C][Fr][O][Yb][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch2][Branch1][Ring2][O][C][Branch1][C][Fr][O][Yb][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][=Branch2][O][C][N][C][C][N][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#C][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][Branch1][=Branch2][O][C][N][C][C][N][Ring1][Branch1][O][C][Branch1][C][Fr][O][Ring2][Ring2][#Branch2][&&][hex],[O][O][C][=C][Branch][C][N][Branch][C][Branch][C][Branch][O][O][pop][Ring1][=Branch][pop][O][O][pop][FrH0][pop][FrH0],660.729,[:0amide][Ring1][FrH0][pop][Ring1][:5benzenediol][Ring2][:3imidazole][Ring1][:0pyrimidine][pop][:0benzenediol][:1benzenediol][pop][pop][:1benzenealcohol][:1benzenediol][#Branch][:5benzenediol][#Branch][:2benzenediol][Branch][:5benzenediol][=N][:1pyrimidine][Ring1][:0pyrimidine][:3imidazole][Ring1][O][:1benzenediol][C][=N][FrH0][=Ring2][:4pyridine][F][pop][pop][.][O][=C][Branch1][C][Fr][O][Yb][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch2][Branch1][Ring2][O][C][Branch1][C][Fr][O][Yb][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][=Branch2][O][C][N][C][C][N][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#C][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][Branch1][=Branch2][O][C][N][C][C][N][Ring1][Branch1][O][C][Branch1][C][Fr][O][Ring2][Ring2][#Branch2][&&][hex],[:0amide][Ring1][FrH0][pop][Ring1][:5benzenediol][Ring2][:3imidazole][Ring1][:0pyrimidine][pop][:0benzenediol][:1benzenediol][pop][pop][:1benzenealcohol][:1benzenediol][#Branch][:5benzenediol][#Branch][:2benzenediol][Branch][:5benzenediol][=N][:1pyrimidine][Ring1][:0pyrimidine][:3imidazole][Ring1][O][:1benzenediol][C][=N][FrH0][=Ring2][:4pyridine][F][pop][pop],O=C([Fr])NOc1ccc(Oc2cccc(O)c2Oc2cc(O)ccc2-c2ccc(OOc3cc4ccc3-c3nc(nc(-c5ccccn5)c3C=N[Fr])-c3cncnc3O4)cc2O)c(Oc2cn(Oc3cccc(O)c3)c(-c3ncccn3)n2)c1,3859.71,hex_N381_4210c3fd,4210c3fd
eta_N31_edge63130,[FrH0][C][=C][Branch][C][Branch][S][C][pop][Branch][FrH0][pop][N][Branch][S][C][pop][C][Branch][S][C][pop][Ring1][=N][pop][S][C][.][Fr][C][O][Tm][Branch2][Ring2][Ring2][O][C][Branch1][C][Fr][O][Tm][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=N][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][O][Ring2][Ring1][=Branch2][&&][eta],[FrH0][C][=C][Branch][C][Branch][S][C][pop][Branch][FrH0][pop][N][Branch][S][C][pop][C][Branch][S][C][pop][Ring1][=N][pop][S][C],3238.82,[:0methyl][:0nitrile][:0pyridine][Ring1][C][:1alkyne][:0pyridine][:3imidazole][=C][:1alkyne][C][=Ring2][Ring1][:0benzenediol][Ring2][:0methyl][:0imidazole][:1alkyne][C][Branch][FrH0][pop][=C][=N][pop][pop][pop][=N][:0pyrimidine][:0pyrimidine][:3pyrimidine][FrH0][:0propyl][:0methyl][:0propyl][:0methyl][:0pyrimidine][:1alkyne][:1pyrimidine][.][Fr][C][O][Tm][Branch2][Ring2][Ring2][O][C][Branch1][C][Fr][O][Tm][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=N][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][O][Ring2][Ring1][=Branch2][&&][eta],[:0methyl][:0nitrile][:0pyridine][Ring1][C][:1alkyne][:0pyridine][:3imidazole][=C][:1alkyne][C][=Ring2][Ring1][:0benzenediol][Ring2][:0methyl][:0imidazole][:1alkyne][C][Branch][FrH0][pop][=C][=N][pop][pop][pop][=N][:0pyrimidine][:0pyrimidine][:3pyrimidine][FrH0][:0propyl][:0methyl][:0propyl][:0methyl][:0pyrimidine][:1alkyne][:1pyrimidine],C#Cc1nc(C#CCc2c(-c3nc([Fr])c(CC)c(-c4nccc(-c5ccncn5)n4)n3)ccnc2CC)cn1-c1nccn1C([Fr])=C=N,4961.92,eta_N31_994b5e2b,994b5e2b
crb_N68_edge43720,[FrH0][N][N][C][Branch][C][Branch][S][C][pop][C][Branch][S][C][pop][Branch][FrH0][pop][C][Branch][S][C][pop][Branch][S][C][pop][Ring1][=C][pop][S][C][.][Fr][N][C][N][Branch1][Branch1][C][=C][Ring1][Branch1][Co][Branch1][O][N][C][N][Branch1][C][Fr][C][=C][Ring1][=Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][O][O][C][Branch1][C][Fr][O][Ring1][#C][&&][crb],[FrH0][N][N][C][Branch][C][Branch][S][C][pop][C][Branch][S][C][pop][Branch][FrH0][pop][C][Branch][S][C][pop][Branch][S][C][pop][Ring1][=C][pop][S][C],2691.98,[:0methyl][C][N][=C][=C][Branch][FrH0][:3benzenediol][C][:3imidazole][Ring2][:0imidazole][Ring1][:1alkyne][pop][Ring1][FrH0][pop][pop][pop][=P][#Branch][N][=N][:0benzenediol][:2benzenealcohol][=Ring2][:5benzenealcohol][.][Fr][N][C][N][Branch1][Branch1][C][=C][Ring1][Branch1][Co][Branch1][O][N][C][N][Branch1][C][Fr][C][=C][Ring1][=Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][O][O][C][Branch1][C][Fr][O][Ring1][#C][&&][crb],[:0methyl][C][N][=C][=C][Branch][FrH0][:3benzenediol][C][:3imidazole][Ring2][:0imidazole][Ring1][:1alkyne][pop][Ring1][FrH0][pop][pop][pop][=P][#Branch][N][=N][:0benzenediol][:2benzenealcohol][=Ring2][:5benzenealcohol],C#Cn1c([Fr])cnc1-n1cnc(-c2c(ON=Nc3c(O)cccc3O)cc(O)cc2C([Fr])=C=NCC)c1,4991.89,crb_N68_7d330ce2,7d330ce2
dmp_N304_edge55126,[O][C][=N][C][Branch][C][C][Branch][FrH0][pop][Branch][O][pop][Ring1][Branch][pop][Branch][FrH0][pop][O][.][O][=C][Branch1][C][Fr][O][Yb][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][&&][dmp],[O][C][=N][C][Branch][C][C][Branch][FrH0][pop][Branch][O][pop][Ring1][Branch][pop][Branch][FrH0][pop][O],2011.71,[O][C][=N][C][Branch][->][=C][=N][FrH0][pop][:=0methyl_amine][Ring2][:3imidazole][Ring1][FrH0][pop][pop][:1alkyne][:2benzenealcohol][pop][.][O][=C][Branch1][C][Fr][O][Yb][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][&&][dmp],[O][C][=N][C][Branch][->][=C][=N][FrH0][pop][:=0methyl_amine][Ring2][:3imidazole][Ring1][FrH0][pop][pop][:1alkyne][:2benzenealcohol][pop],OC=NC(C=N[Fr])=NCc1c[nH]c([Fr])n1,4820.81,dmp_N304_269234bb,269234bb
